"url","pubDate","title"
"https://www.yahoo.com/news/conservative-gathering-provides-safe-space-041243843.html","2024-08-13T04:12:43+00:00","A conservative gathering provides a safe space for Republicans who aren't on board with Trump"
"https://www.startribune.com/us-rep-ilhan-omar-and-don-samuels-square-off-in-dfl-primary-election-rematch/601096506","2024-08-13T10:00:00+00:00","U.S. Rep. Ilhan Omar and Don Samuels square off in DFL primary election rematch"
"https://www.independent.co.uk/news/world/americas/us-politics/tim-walz-speech-workers-union-harris-campaign-b2595891.html","2024-08-13T20:42:07+00:00","Walz asks crowd to picture Trump making a McFlurry in first solo speech"
"https://www.bloomberg.com/news/articles/2024-08-13/swing-states-why-a-few-battlegrounds-decide-presidential-elections?srnd%5C%5Cu003dhomepage-europe=","2024-08-13T10:00:00.004000+00:00","A Brief History of Swing States in Presidential Races"
"https://www.newsweek.com/elon-musk-old-tweet-criticizing-trump-1938636","2024-08-13T16:44:38+00:00","Elon Musk Tweet Saying Trump Shouldn't Run for President in 2024 Resurfaces"
"https://www.cleveland.com/news/2024/08/why-trumps-and-harris-proposals-to-end-federal-taxes-on-tips-would-be-difficult-to-enact.html","2024-08-13T11:16:04.093000+00:00","Why Trump's and Harris' proposals to end federal taxes on tips would be difficult to enact"
"https://finance.yahoo.com/news/trump-wants-eliminate-social-security-170005203.html","2024-08-13T17:00:05+00:00","Trump Wants To Eliminate Social Security Tax for Seniors: What That Would Mean for Your Wallet and the Economy"
"https://www.bostonglobe.com/2024/08/13/nation/iranian-cyber-intrusion-presidential-race-what-we-know/","2024-08-13T20:16:27.030000+00:00","What we know about suspected Iranian cyber intrusion in the US presidential race"
"https://www.yahoo.com/news/rising-concerns-age-well-being-142254396.html","2024-08-13T14:22:54+00:00","""Rising concerns about his age and well-being"": Trump lisps through disastrous livestream with Musk"
"https://www.washingtonexaminer.com/news/world/3120028/eu-commissioner-letter-musk-trump-interview-without-permission/","2024-08-13T18:30:37+00:00","EU commissioner sent letter to Musk about Trump interview without permission"
"https://www.yahoo.com/news/jd-vance-coming-kansas-city-145551398.html","2024-08-13T14:55:51+00:00","JD Vance coming to Kansas City area for high-dollar fundraiser to help pro-Trump efforts"
"https://thehill.com/homenews/ap/ap-u-s-news/ap-what-we-know-about-suspected-iranian-cyber-intrusion-in-the-us-presidential-race/","2024-08-13T19:49:17+00:00","What we know about suspected Iranian cyber intrusion in the US presidential race"
"https://www.cbsnews.com/philadelphia/news/philadelphia-pennsylvania-young-voters-trump-harris/","2024-08-13T22:00:30+00:00","Young voters in Philadelphia area gear up for presidential election after a busy month on the campaign trail"
"https://www.theguardian.com/technology/article/2024/aug/13/musk-trump-interview-x-social-media","2024-08-13T16:18:58+00:00","‘Off-the-scale ignorance’: how Musk-Trump interview on X played out on social media"
"https://www.theguardian.com/technology/article/2024/aug/13/musk-trump-interview-x-social-media","2024-08-13T16:45:42+00:00","‘Off-the-scale ignorance’: how Musk-Trump interview on X played out on social media"
"https://www.theguardian.com/us-news/article/2024/aug/13/free-school-meals-election","2024-08-13T13:57:16+00:00","Free meals v hungry children: is this the school lunch election?"
"https://www.cbsnews.com/chicago/news/lori-lightfoot-dnc-interview/","2024-08-13T03:30:39+00:00","Fmr. Chicago Mayor Lori Lightfoot talks city's bid to host DNC, what Democrats need to win election"
"https://www.scmp.com/news/china/diplomacy/article/3274350/china-trump-amuses-hes-still-not-point-bigger-picture","2024-08-13T11:21:49+00:00","In China, Trump amuses but he’s still not the point in the bigger picture"
"https://www.aljazeera.com/news/2024/8/13/trump-returns-to-x-with-two-hour-elon-musk-chat-hit-by-technical-glitch","2024-08-13T03:15:51+00:00","Trump returns to X with two-hour Elon Musk chat hit by technical glitch"
"http://www.sfchronicle.com/politics/joegarofoli/article/trump-musk-x-has-not-changed-19654587.php","2024-08-13T21:47:56+00:00","Trump-Musk cuddlefest reveals one thing: The former president hasn’t changed a bit"
"https://www.dailykos.com/stories/2024/8/13/2262698/-Media-kept-Trump-s-hack-under-wraps-but-couldn-t-get-enough-of-Clinton-s-emails?pm_campaign%5C%5Cu003dblog%5C%5Cu0026pm_medium%5C%5Cu003drss%5C%5Cu0026pm_source%5C%5Cu003dmain=","2024-08-13T17:02:16+00:00","Media kept Trump's hack under wraps, but couldn't get enough of Clinton's emails"
"https://finance.yahoo.com/news/know-suspected-iranian-cyber-intrusion-194916453.html","2024-08-13T19:49:16+00:00","What we know about suspected Iranian cyber intrusion in the US presidential race"
"https://www.scmp.com/news/world/united-states-canada/article/3274257/donald-trump-recalls-assassination-attempt-chat-elon-musk-x","2024-08-13T03:12:52+00:00","Trump recounts rally shooting in chat with Musk, calls ‘him greatest cutter’"
"https://www.foxnews.com/politics/harris-campaign-dropped-ball-one-basic-task-walz-rollout-dem-gop-strategists-agree","2024-08-13T17:13:11+00:00","Harris campaign dropped ball on one basic task with Walz rollout, Dem and GOP strategists agree"
"https://www.yahoo.com/news/not-fast-furious-nations-measured-100602261.html","2024-08-13T10:06:02+00:00","Not fast or furious: nations take measured reaction to Venezuela election"
"https://www.msnbc.com/the-reidout/reidout-blog/roger-stone-email-hack-trump-campaign-rcna166422","2024-08-13T19:29:13+00:00","Roger Stone says his email accounts were how the hackers got into the Trump campaign"
"https://www.washingtonpost.com/podcasts/the-campaign-moment/harriss-expanding-path-to-victory/","2024-08-13T21:30:09+00:00","Harris's expanding path to victory"
"https://www.washingtonpost.com/politics/2024/08/13/trump-harris-erickson-republican-support/68cad1c2-592a-11ef-93a9-023ab69f91f5_story.html","2024-08-13T04:13:35+00:00","A conservative gathering provides a safe space for Republicans who aren't on board with Trump"
"https://www.dailykos.com/stories/2024/8/13/2262876/-The-Psychology-of-Losing?utm_campaign%5C%5Cu003drecent=","2024-08-13T17:25:36+00:00","The Psychology of Losing"
"https://www.vox.com/politics/366843/trump-elon-musk-interview-election","2024-08-13T23:25:00+00:00","The biggest moments from Elon Musk’s interview with Trump"
"https://www.newsweek.com/jd-vance-approval-rating-poll-boomers-trump-1938381","2024-08-13T10:17:35+00:00","JD Vance's approval rating is worst among Boomers"
"https://www.msnbc.com/rachel-maddow-show/maddowblog/north-carolina-republicans-candidates-robinson-morrow-rcna166440","2024-08-13T20:38:57+00:00","Rachel Maddow: How a pair of unhinged GOP candidates could help Democrats flip North Carolina in November"
"https://www.cnbc.com/2024/08/13/what-does-trump-say-about-zelenskyy-in-x-interview.html","2024-08-13T10:39:43+00:00","From 'the greatest salesman' to 'very honorable': Trump changes tack on Ukraine's president"
"https://www.nbcnews.com/news/ukraine-seize-russian-land-los-angeles-olympics-morning-rundown-rcna166338","2024-08-13T11:05:13+00:00","Allies want Trump to get on message and long Covid test proves elusive: Morning Rundown"
"https://www.dallasnews.com/news/2024/08/13/trump-and-musk-talk-about-assassination-attempt-and-deportations-during-glitchy-chat-on-x/","2024-08-13T14:37:39.261000+00:00","Trump and Musk talk about assassination attempt and deportations during glitchy chat on X"
"https://www.seattletimes.com/nation-world/nation/a-conservative-gathering-provides-a-safe-space-for-republicans-who-arent-on-board-with-trump/","2024-08-13T04:13:06+00:00","A conservative gathering provides a safe space for Republicans who aren’t on board with Trump"
"https://www.bostonglobe.com/2024/08/13/nation/conservative-gathering-provides-safe-space-republicans-who-arent-board-with-trump/","2024-08-13T05:17:43.056000+00:00","A conservative gathering provides a safe space for Republicans who aren’t on board with Trump"
"https://www.usnews.com/news/us/articles/2024-08-13/a-conservative-gathering-provides-a-safe-space-for-republicans-who-arent-on-board-with-trump","2024-08-13T00:12:00-04:00","A Conservative Gathering Provides a Safe Space for Republicans Who Aren't on Board With Trump"
"https://abcnews.go.com/US/wireStory/conservative-gathering-safe-space-republicans-board-trump-112794902","2024-08-13T04:12:43+00:00","A conservative gathering provides a safe space for Republicans who aren't on board with Trump"
"https://www.theguardian.com/us-news/article/2024/aug/13/central-park-five-dnc","2024-08-13T18:14:57+00:00","Yusef Salaam, wrongly jailed as one of Central Park Five, invited to Democratic convention – report"
"https://www.dailykos.com/stories/2024/8/13/2262774/-Abbreviated-Pundit-Roundup-Lies-and-more-lies?utm_campaign%5C%5Cu003drecent=","2024-08-13T11:00:07+00:00","Abbreviated Pundit Roundup: Lies and more lies"
"https://www.theguardian.com/us-news/article/2024/aug/13/sara-tindall-ghazal-georgia-state-election-board","2024-08-13T10:00:10+00:00","Lone Democrat on Georgia state board defends elections amid new rules"
"https://www.rawstory.com/shermichael-singleton/","2024-08-13T14:59:47+00:00","'Holy smoke!' GOP strategist reveals controversial ballot bid has party in panic"
"https://www.dailykos.com/stories/2024/8/13/2258972/-Reproductive-Freedom-amendments-changing-campaign-plans-as-Harris-Walz-step-up-their-efforts-to-Win?utm_campaign%5C%5Cu003drecent=","2024-08-13T16:52:40+00:00","Reproductive Freedom amendments changing campaign plans as Harris/Walz step up their efforts to Win"
"https://www.thegatewaypundit.com/2024/08/trump-musk-break-internet-72-million-views-x/","2024-08-13T12:30:13+00:00","Trump and Musk BREAK THE INTERNET — 72 Million Views on X as Interview Ended, Despite Late Start Due to DDOS Attack... And 156 Million Views by Morning!"
"https://www.nytimes.com/live/2024/08/07/opinion/thepoint/krugman-inflation-bacon-trump","2024-08-13T14:18:20+00:00","Inflation: Put a Pork in It"
"http://www.sfchronicle.com/news/politics/article/a-conservative-gathering-provides-a-safe-space-19653220.php","2024-08-13T04:18:10+00:00","A conservative gathering provides a safe space for Republicans who aren't on board with Trump"
"https://www.dailykos.com/stories/2024/8/13/2262822/-The-latest-media-disaster-A-candidate-chatting-with-one-of-his-billionaire-backers-is-not-news","2024-08-13T14:21:54+00:00","The latest media disaster: A candidate chatting with one of his billionaire backers is not news"
"https://www.theguardian.com/us-news/article/2024/aug/13/elon-musk-donald-trump-x-interview-delay","2024-08-13T05:09:54+00:00","The Musk-Trump X interview: a surprisingly dull meeting of two planet-sized egos"
"https://www.thegatewaypundit.com/2024/08/wayne-root-lie-deny-hide-kamala-cheat-like/","2024-08-13T20:00:25+00:00","WAYNE ROOT: “Lie, Deny, Hide Kamala and Cheat Like Crazy.” The Democrat Plan is Simple, Brilliant, Ruthless, Evil and Pure Fraud. But Can They Pull It Off?"
"https://finance.yahoo.com/news/m-financial-advisor-3-reasons-160019527.html","2024-08-13T16:00:19+00:00","I’m a Financial Advisor: 3 Reasons My Retired Clients Are Concerned About a Trump 2024 Win"
"https://www.theguardian.com/us-news/article/2024/aug/13/roger-stone-email-hack-iran-trump","2024-08-13T14:30:51+00:00","Roger Stone’s email account breached by alleged Iranian hackers"
"https://www.foxnews.com/politics/walz-makes-first-solo-campaign-stop-speech-influential-union","2024-08-13T20:17:07+00:00","Walz makes first solo campaign stop in speech to influential union"
"https://www.washingtonexaminer.com/news/campaigns/presidential/3119811/winsome-sears-upset-walz-combat-claim/","2024-08-13T17:14:58+00:00","Winsome Sears deeply ‘upset’ over Walz combat claim: ‘You never were in war’"
"https://www.foxnews.com/media/federal-government-hastily-processing-new-citizenship-requests-reshaping-electorate-report","2024-08-13T23:00:39+00:00","Federal government hastily processing new citizenship requests is 'reshaping the electorate:' report"
"https://www.chicagotribune.com/2024/08/13/immigrants-us-citizenship-backlog/","2024-08-13T19:40:06+00:00","Immigrants are becoming US citizens at fastest clip in years"
"https://www.newsmax.com/newsfront/joe-biden-citizenship-immigration/2024/08/13/id/1176366/","2024-08-13T18:33:41+00:00","Government Buried in US Citizenship Applications"
"https://www.cbsnews.com/pittsburgh/news/jd-vance-visiting-new-kensington-pennsylvania/","2024-08-13T17:18:02+00:00","JD Vance to campaign in New Kensington"
"https://www.dailywire.com/news/arizona-will-vote-on-adding-abortion-protections-to-state-constitution-in-november","2024-08-13T18:22:34+00:00","Arizona Will Vote On Adding Abortion Protections To State Constitution In November"
"https://www.reuters.com/world/us/biden-supports-cutting-taxes-tips-white-house-says-2024-08-12/","2024-08-13T02:36:05+00:00","Biden supports cutting taxes on tips, White House says"
"https://www.newsmax.com/newsmax-tv/inflation-bidenflation-american/2024/08/13/id/1176324/","2024-08-13T14:47:07+00:00","Mike Huckabee to Newsmax: 'Inflation Has Gut Punched Average American Family'"
"https://www.nytimes.com/2024/08/13/business/nneka-ogwumike-more-than-a-vote.html","2024-08-13T14:00:09+00:00","W.N.B.A. Star Takes Over Voting Organization Started by LeBron James"
"https://www.rt.com/news/602520-trump-musk-big-interview/","2024-08-13T00:02:55+00:00","Trump’s interview with Elon Musk targeted by ‘massive DDoS attack’: LIVE UPDATES"
"https://www.washingtonpost.com/opinions/2024/08/13/letters-trump-black-journalists-harris-dei/","2024-08-13T21:29:18.665000+00:00","It’s getting hard to keep up with Trump’s absurdities"
"https://apnews.com/article/walz-swiftboating-kerry-trump-harris-national-guard-293e178ca9fe079e879787ee2269899e","2024-08-13T11:00:00+00:00","Will the attacks on Walz's military service stick like they did to Kerry 20 years ago?"
"https://www.cbsnews.com/philadelphia/news/voters-of-color-2024-election-pennsylvania/","2024-08-13T20:59:00+00:00","Voters of Color will play a crucial role in who wins the White House. Voters in Philadelphia speak out."
"https://www.aljazeera.com/economy/2024/8/13/the-right-wing-lurch-of-x-under-elon-musk","2024-08-13T20:20:22+00:00","The right-wing lurch of X under Elon Musk"
"https://www.forbes.com/sites/saradorn/2024/08/13/what-to-know-about-the-democratic-national-convention-obama-clintons-biden-will-speak/","2024-08-13T15:33:52+00:00","What To Know About The Democratic National Convention: Obama, Clintons, Biden Will Speak"
"https://nypost.com/2024/08/13/opinion/hit-the-road-don-campaign-like-its-2016-again/","2024-08-13T21:05:51+00:00","Hit the road, Don: ramp up the rallies and campaign like it’s 2016"
"https://www.independent.co.uk/news/world/americas/us-politics/seth-meyers-tim-walz-weird-trump-vance-b2595474.html","2024-08-13T10:56:20+00:00","Seth Meyers jokes Tim Walz copied his ‘Republicans are weird’ line"
"https://www.dailywire.com/news/colbert-caught-off-guard-when-late-night-audience-laughs-at-his-leftist-talking-point","2024-08-13T19:11:38+00:00","Colbert Caught Off Guard When Late-Night Audience Laughs At His Leftist Talking Point"
"https://www.usnews.com/news/economy/articles/2024-08-13/wholesale-inflation-rises-less-than-forecast-as-yearly-pace-falls-to-2-2","2024-08-13T09:05:00-04:00","Wholesale Inflation Rises Less Than Forecast"
"https://www.latimes.com/politics/newsletter/2024-08-13/2024-election-chabria-column-family-values-politics","2024-08-13T10:00:07+00:00","Column: 'Tampon Tim' is a litmus test for American men"
"https://www.axios.com/2024/08/13/trump-election-ai-harris-biden-campaign","2024-08-13T19:09:36+00:00","Trump's alternative reality campaign"
"https://www.newsmax.com/politics/democrats-convention-uncommitted-delegates/2024/08/13/id/1176351/","2024-08-13T17:45:03+00:00","Dems Woo Uncommitted Delegates to Avoid Convention Clash"
"https://www.freep.com/story/news/politics/elections/2024/08/13/kwame-kilpatrick-gop-lincoln-day-dinner-novi/74785524007/","2024-08-13T20:31:09+00:00","Former Detroit Mayor Kwame Kilpatrick to address GOP Lincoln Day dinner in Novi"
"https://townhall.com/columnists/bradslager/2024/08/12/media-outlets-are-all-in-agreement-about-the-joy-in-kamalas-campaign-and-the-folksy-pick-of-tim-walz-n2643299","2024-08-13T01:03:24+00:00","Media Outlets Are All in Agreement About the 'Joy' in Kamala's Campaign and the 'Folksy' Pick of Tim Walz"
"https://www.yahoo.com/news/proven-track-record-behind-tim-150017433.html","2024-08-13T15:00:17+00:00","‘He has a proven track record’: behind Tim Walz’s appeal to workers"
"https://www.theguardian.com/media/article/2024/aug/13/new-york-times-endorsements-end","2024-08-13T16:17:04+00:00","New York Times will no longer endorse candidates outside presidential races"
"https://www.yahoo.com/news/former-detroit-mayor-kwame-kilpatrick-203109154.html","2024-08-13T20:31:09+00:00","Former Detroit Mayor Kwame Kilpatrick to address GOP Lincoln Day dinner in Novi"
"https://www.yahoo.com/news/york-times-no-longer-endorse-161704016.html","2024-08-13T16:17:04+00:00","New York Times will no longer endorse candidates outside presidential races"
"https://townhall.com/columnists/calthomas/2024/08/13/informing-low-information-voters-n2643292","2024-08-13T04:03:26+00:00","Informing Low-Information Voters"
"https://www.washingtonexaminer.com/opinion/3120066/legacy-media-versus-free-speech/","2024-08-13T18:45:36+00:00","Legacy media versus free speech"
"https://www.axios.com/2024/08/13/eyes-and-ears-on-dc-crypto","2024-08-13T16:48:02.493682+00:00","🗳️ Eyes and ears on DC"
"https://www.dailykos.com/story/2024/8/13/2262869/-Just-in-case-you-were-Wondering-exactly-Where-the-GOP-Nominee-stands-on-Public-Education","2024-08-13T23:43:09+00:00","Just in case you were Wondering exactly Where the GOP Nominee stands on Public Education"
"https://www.newsmax.com/politics/gop-ohio-sherrod-brown/2024/08/13/id/1176337/","2024-08-13T16:04:38+00:00","GOP Campaign Committee Scraps $700K in Ohio Senate Race Ads"
"https://www.newsweek.com/arizona-puts-abortion-rights-november-ballot-swing-state-voters-1938306","2024-08-13T03:21:28+00:00","Key swing state puts abortion rights on November ballot"
"https://www.nydailynews.com/2024/08/13/mtv-vma-date-delated-presidential-debate/","2024-08-13T23:24:28+00:00","MTV delays VMAs to avoid clash with presidential debate"
"https://www.dallasnews.com/opinion/commentary/2024/08/17/im-pretty-ok-with-that-and-other-world-record-making-quotes-of-the-week/","2024-08-13T16:45:18.977000+00:00","‘I’m pretty OK with that’ and other world record-making quotes of the week"
"https://www.ajc.com/politics/nathan-deal-talks-about-his-childrens-book-and-the-need-to-end-personal-attacks-in-politics/PGBT5A34HVBIFF77AJHTEGIFAM/","2024-08-13T16:36:29.656000+00:00","Nathan Deal talks about his children’s book and the need to end personal attacks in politics"
"https://nypost.com/2024/08/13/us-news/mike-lipetri-could-topple-rep-tom-suozzi-nassau-county-gop/","2024-08-13T23:16:27+00:00","LI GOP claims ‘vulnerable’ Democratic Rep. Tom Suozzi could lose seat off Trump’s coattails"
"https://www.usnews.com/news/top-news/articles/2024-08-13/democrat-ilhan-omar-faces-latest-test-to-us-houses-liberal-squad","2024-08-13T06:02:00-04:00","Ilhan Omar Wins Democratic Nomination, Boosts US House Liberals"
"https://www.newsweek.com/thebulletin/2024-08-13","2024-08-13T10:32:42+00:00","The Bulletin August 13, 2024"
"https://abcnews.go.com/US/wireStory/editorial-roundup-united-states-112812259","2024-08-13T19:42:34+00:00","Editorial Roundup: United States"
"https://www.washingtonexaminer.com/news/campaigns/presidential/3120478/walz-defends-military-record-first-solo-speech/","2024-08-13T22:05:36+00:00","Walz defends military record amid controversy in first solo speech"
"https://www.aljazeera.com/news/2024/8/13/why-do-us-parties-hold-presidential-conventions-what-to-know-in-500-words","2024-08-13T17:58:18+00:00","Why do US parties hold presidential conventions? What to know, in 500 words"
"https://www.washingtonexaminer.com/news/campaigns/state/3119490/arizona-voters-abortion-amendment-november/","2024-08-13T13:29:49+00:00","Arizona voters will decide on abortion amendment this November"
"https://www.theguardian.com/us-news/article/2024/aug/12/trump-elon-musk-interview-key-takeaways","2024-08-13T03:42:46+00:00","Familiar vitriol, and Musk the enabler: key takeaways from Trump’s X interview"
"https://www.inquirer.com/newsletters/morning/pennsylvania-voter-data-trends-free-dating-advice-philly-20240813.html","2024-08-13T10:00:01+00:00","How to win Pennsylvania"
"https://www.zerohedge.com/geopolitical/eu-disavows-attention-seeking-politician-thierry-breton-over-electoral-interference","2024-08-13T22:00:00+00:00","EU Disavows ""Attention-Seeking Politician"" Thierry Breton Over 'Electoral Interference' Letter Threatening Musk"
"https://www.bloomberg.com/news/newsletters/2024-08-13/inflation-report-will-give-another-jolt-to-2024-campaign-debate?srnd%5C%5Cu003dphx-economics-v2=","2024-08-13T20:25:17.704000+00:00","Inflation Report Will Give Another Jolt to 2024 Campaign Debate"
"https://www.newsmax.com/politics/ilhan-omar-squad-democrat/2024/08/13/id/1176299/","2024-08-13T12:22:51+00:00","Democrat Ilhan Omar Faces Latest Test to US House's Liberal 'Squad'"